systemNanoTime (in ns);utcMilliTime (in ms);latitude (in deg);longitude (in deg);altitude (in m);speed (in m/s);bearing (in deg);azimuth (in deg);pitch (in deg);roll (in deg);gyrx (in rad/s);gyry (in rad/s);gyrz (in rad/s);accx (in m/s2);accy (in m/s2);accz (in m/s2)
150275421589496;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;321.69281005859375;-20.567108154296875;-0.922378659248352;-0.31000497937202454;0.2112767994403839;0.6892647743225098;0.26560330390930176;2.7652056217193604;9.783354759216309
150275425394756;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;321.69281005859375;-20.567108154296875;-0.922378659248352;-0.31000497937202454;0.2112767994403839;0.6892647743225098;0.33529427647590637;2.7879374027252197;9.74506950378418
150275429496891;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;321.69281005859375;-20.567108154296875;-0.922378659248352;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.33529427647590637;2.7879374027252197;9.74506950378418
150275433974756;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.33529427647590637;2.7879374027252197;9.74506950378418
150275579040016;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.385543555021286;2.8262226581573486;9.637392044067383
150275586538766;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.3927220106124878;2.872882604598999;9.585947036743164
150275590760120;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.42023947834968567;2.862114906311035;9.582357406616211
150275594389808;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.5207380056381226;2.8585257530212402;9.485447883605957
150275597788245;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.5781657695770264;2.8573293685913086;9.463912963867188
150275601394808;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.5482555031776428;2.845365285873413;9.50339412689209
150275604632725;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.3963112533092499;2.8058836460113525;9.584750175476074
150275608522829;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.06131379306316376;0.3965925872325897;0.7279772162437439;0.3197409212589264;2.8022944927215576;9.668498992919922
150275617648089;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.3197409212589264;2.8022944927215576;9.668498992919922
150275624483662;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.30179476737976074;2.817847728729248;9.687641143798828
150275629119704;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;315.78460693359375;-19.29685401916504;-1.0651789903640747;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.25722843408584595;2.8190441131591797;9.767801284790039
150275632954027;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.25722843408584595;2.8190441131591797;9.767801284790039
150275659798923;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.2273181527853012;2.848954439163208;9.808479309082031
150275665551370;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.2189432680606842;2.887239694595337;9.644570350646973
150275779944964;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.16869398951530457;2.896811008453369;9.564411163330078
150275787078402;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.08255238085985184;2.8585257530212402;9.663713455200195
150275791110850;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.07896314561367035;2.8298118114471436;9.61944580078125
150275795051891;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.0729810893535614;2.81186580657959;9.558428764343262
150275798583350;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.040677983313798904;2.817847728729248;9.637392044067383
150275802237985;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.05623133108019829;2.841775894165039;9.579964637756348
150275811524600;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;0.031106693670153618;2.835793972015381;9.553643226623535
150275818551943;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;-0.07078192383050919;0.09323056042194366;0.40193748474121094;-0.020338991656899452;2.817847728729248;9.577571868896484
150275822414235;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;307.2638854980469;-18.84450912475586;-2.996276378631592;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.020338991656899452;2.817847728729248;9.577571868896484
150275827348766;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.020338991656899452;2.817847728729248;9.577571868896484
150275910987360;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;0.020338991656899452;2.838186740875244;9.51176929473877
150275918318454;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.003589233849197626;2.841775894165039;9.432806015014648
150275922335954;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.08614161610603333;2.852543592453003;9.587142944335938
150275926072620;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.09451649338006973;2.865704298019409;9.701998710632324
150275929125589;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.02392822690308094;2.9027929306030273;9.697213172912598
150275978899131;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;0.04666004329919815;2.9542386531829834;9.591928482055664
150275984631787;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;0.02632104977965355;2.9889345169067383;9.502198219299316
150275989429964;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.07896314561367035;2.973381280899048;9.535696983337402
150275992259131;1665480592000;48.19897247;-3.01481102;181.89508056640625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.12681959569454193;2.9374887943267822;9.540482521057129
150275997010537;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.12681959569454193;2.9374887943267822;9.540482521057129
150276010971579;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.09810572862625122;2.8956143856048584;9.564411163330078
150276015894912;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.011453386396169662;-0.015347537584602833;0.1152210608124733;-0.11605189740657806;2.869293451309204;9.572786331176758
150276020888558;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;301.85418701171875;-17.975074768066406;-2.2339346408843994;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.11605189740657806;2.869293451309204;9.572786331176758
150276023646787;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.11605189740657806;2.869293451309204;9.572786331176758
150276158668037;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.09690931439399719;2.869293451309204;9.563215255737305
150276161702256;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.07657032459974289;2.8848466873168945;9.455537796020508
150276163466839;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.09451649338006973;2.9303104877471924;9.37059211730957
150276165502412;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.14835500717163086;2.918346405029297;9.412467002868652
150276166980745;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.1543370634317398;2.9015965461730957;9.425627708435059
150276169186266;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.1746760457754135;2.883650302886963;9.508179664611816
150276170800537;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.17228323221206665;2.883650302886963;9.562018394470215
150276176884704;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.1423729509115219;2.9123642444610596;9.529715538024902
150276208361839;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.12681959569454193;2.9362924098968506;9.468698501586914
150276214287620;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02993151545524597;-0.00519220158457756;-0.02053973823785782;-0.15314064919948578;2.949453115463257;9.48185920715332
150276218907360;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.99041748046875;-17.998001098632812;-1.258898377418518;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.15314064919948578;2.949453115463257;9.48185920715332
150276222409756;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.15314064919948578;2.949453115463257;9.48185920715332
150276271473870;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.1543370634317398;2.962613582611084;9.535696983337402
150276275962829;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.12203395366668701;2.9949166774749756;9.501001358032227
150276279174808;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.11246266216039658;2.9913275241851807;9.569196701049805
150276282378141;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.11844471842050552;2.9434709548950195;9.669695854187012
150276408564287;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.08614161610603333;2.955435037612915;9.579964637756348
150276413433662;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.029910283163189888;3.0200412273406982;9.377771377563477
150276416507828;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.064606212079525;3.0224339962005615;9.344271659851074
150276419268662;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.13519448041915894;2.9614171981811523;9.502198219299316
150276422845485;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.17228323221206665;2.9063823223114014;9.541679382324219
150276426408714;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.17706887423992157;2.92073917388916;9.536893844604492
150276430111370;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.02680092304944992;-0.010002624243497849;-0.03367295488715172;-0.20937198400497437;2.9530422687530518;9.626625061035156
150276433524287;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;299.93341064453125;-18.175155639648438;-1.1187987327575684;0.012446013279259205;6.87203137204051E-4;-0.018707197159528732;-0.20937198400497437;2.9530422687530518;9.626625061035156
150276437319964;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;0.012446013279259205;6.87203137204051E-4;-0.018707197159528732;-0.20937198400497437;2.9530422687530518;9.626625061035156
150276477043245;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;0.012446013279259205;6.87203137204051E-4;-0.018707197159528732;-0.1256231814622879;2.9889345169067383;9.59791088104248
150276483979287;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;0.012446013279259205;6.87203137204051E-4;-0.018707197159528732;-0.07417750358581543;3.000898599624634;9.469894409179688
150276488256422;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;0.012446013279259205;6.87203137204051E-4;-0.018707197159528732;-0.05623133108019829;3.0427730083465576;9.417252540588379
150276606730276;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.05623133108019829;3.0427730083465576;9.417252540588379
150276615008141;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.10289137065410614;3.0296125411987305;9.455537796020508
150276620362412;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.1663011759519577;2.9650063514709473;9.544072151184082
150276625280797;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.2153540402650833;2.903989315032959;9.584750175476074
150276629484495;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.24526432156562805;2.8944180011749268;9.638588905334473
150276632326578;1665480593000;48.19896162;-3.01482007;181.48291015625;0.0;0.0;300.15264892578125;-18.349397659301758;-1.0671285390853882;-0.00129805039614439;0.019318044185638428;-0.018630841746926308;-0.21774685382843018;2.944667339324951;9.490233421325684
